ts_code,name,industry,close,amount,circ_mv
002274.SZ,华昌化工,农药化肥,6.26,245396.79947,587093.5366
002273.SZ,水晶光电,元器件,25.61,637032.59536,3498534.4065
002272.SZ,川润股份,机械基件,16.64,374829.75725,697100.8512
002271.SZ,东方雨虹,其他建材,10.73,740074.97102,2093071.9144
002270.SZ,华明装备,电气设备,18.38,128732.26444,1647262.2852
002269.SZ,美邦服饰,服饰,1.45,88028.27532,339840.7195
002268.SZ,电科网安,IT设备,14.93,286624.16432,1261748.1849
002267.SZ,陕天然气,供气供热,7.19,38523.65897,799582.2126
002266.SZ,浙富控股,环境保护,5.05,371336.87442,2445505.526
002265.SZ,建设工业,专用机械,20.44,292532.32238,2111534.5776
002264.SZ,新华都,互联网,7.66,606625.574,498595.4514
002263.SZ,大东南,塑料,3.28,185441.559,616097.1928
002262.SZ,恩华药业,化学制药,21.85,194317.98753,1931051.2155
002261.SZ,拓维信息,软件服务,25.94,1134862.99681,2972997.667
002259.SZ,升达林业,供气供热,4.52,217607.3345,340052.3916
002258.SZ,利尔化学,农药化肥,14.96,339964.48329,1195425.0264
002256.SZ,兆新股份,新型电力,3.28,110799.85826,660705.7832
002255.SZ,海陆重工,专用机械,7.71,47434.73379,491855.3637
002254.SZ,泰和新材,化纤,12.72,204539.3552,1081928.7288
002253.SZ,川大智胜,软件服务,9.91,34503.53835,208059.459
002252.SZ,上海莱士,生物制药,5.0,217892.618,3294116.15
002251.SZ,步步高,超市连锁,3.59,323143.75442,797867.4839
002250.SZ,联化科技,化工原料,14.51,162451.6775,1299181.5798
002249.SZ,大洋电机,电气设备,6.55,347545.44997,1225890.8612
002248.SZ,华东数控,机床制造,9.74,285314.58048,299500.7144
002247.SZ,聚力文化,其他建材,2.48,48488.179,159577.6088
002246.SZ,北化股份,化工原料,26.27,949328.29032,1442314.4196
002245.SZ,蔚蓝锂芯,电气设备,17.54,1093573.519,2822359.1865
002244.SZ,滨江集团,区域地产,8.79,693470.04425,2423885.8347
002243.SZ,力合科创,广告包装,7.13,63003.52904,857140.5078
002242.SZ,九阳股份,家用电器,9.5,135182.53968,723677.32
002241.SZ,歌尔股份,元器件,23.8,2237709.72197,7500574.215
002240.SZ,盛新锂能,小金属,27.46,521501.81025,2506552.0952
002239.SZ,奥特佳,汽车配件,2.52,130986.63497,823070.3292
002238.SZ,天威视讯,影视音像,6.33,36912.93,508019.9736
002237.SZ,恒邦股份,黄金,13.74,202590.0126,1638297.144
002236.SZ,大华股份,IT设备,15.82,239016.84628,3782782.689
002235.SZ,安妮股份,造纸,8.12,120029.04128,449505.5796
002234.SZ,民和股份,农业综合,7.95,39296.44782,239619.837
002233.SZ,塔牌集团,水泥,7.13,73318.98137,836793.4842
002232.SZ,启明信息,软件服务,15.75,255770.51643,643463.8875
002230.SZ,科大讯飞,软件服务,38.81,572745.09906,8499261.6941
002229.SZ,鸿博股份,广告包装,11.11,245396.4682,547905.5373
002228.SZ,合兴包装,广告包装,3.23,61236.5404,390610.9091
002227.SZ,*ST特迅,电气设备,6.54,8379.876,160842.6672
002226.SZ,江南化工,化工原料,5.34,384538.73858,1414522.3188
002225.SZ,濮耐股份,其他建材,3.55,79882.29953,346099.8305
002224.SZ,三力士,橡胶,3.8,52828.926,306424.552
002223.SZ,鱼跃医疗,医疗保健,26.37,192580.40701,2464179.4584
002222.SZ,福晶科技,元器件,69.76,1566613.28324,3265826.2592
002221.SZ,东华能源,石油加工,5.82,103599.49004,850303.8624
002219.SZ,新里程,医疗保健,2.18,289893.23546,713321.6804
002218.SZ,拓日新能,新型电力,4.32,266167.81006,599476.8096
002217.SZ,ST合力泰,元器件,1.65,325557.61928,1201091.3475
002216.SZ,三全食品,食品,11.75,41828.85036,740840.32
002215.SZ,诺普信,农药化肥,10.04,304511.66176,811294.248
002214.SZ,大立科技,电器仪表,18.82,186184.33867,900431.0434
002213.SZ,大为股份,半导体,29.58,417457.3885,611471.5482
002212.SZ,天融信,软件服务,7.28,1046995.55803,849466.2176
002211.SZ,ST宏达,橡胶,3.82,18770.134,165205.7556
002210.SZ,飞马国际,环境保护,2.2,88825.199,584486.98
002209.SZ,达意隆,轻工机械,13.43,66342.4309,211990.9384
002208.SZ,合肥城建,区域地产,10.38,370166.14818,833554.1706
002207.SZ,*ST准油,石油开采,5.62,29376.099,146576.344
002206.SZ,海利得,化纤,5.01,29282.88028,529542.471
002205.SZ,国统股份,水泥,10.68,34289.614,198480.5376
002204.SZ,大连重工,专用机械,5.56,231095.24875,1073841.72
002203.SZ,海亮股份,铜,18.24,318411.7618,4104724.4928
002202.SZ,金风科技,电气设备,18.13,1138860.86185,6098034.7463
002201.SZ,九鼎新材,玻璃,10.85,735710.40096,653195.389
002200.SZ,交投生态,建筑工程,6.57,24155.122,128591.982
002199.SZ,东晶电子,元器件,13.05,192626.86131,301327.2405
002198.SZ,ST嘉应,中成药,3.72,22650.5844,188782.002
002197.SZ,证通电子,IT设备,6.7,136473.4688,357780.0
002196.SZ,方正电机,纺织机械,10.34,234781.37685,506845.2928
002195.SZ,岩山科技,软件服务,6.22,520974.3947,3493048.3748
002194.SZ,武汉凡谷,通信设备,11.18,448283.508,575375.5696
002193.SZ,ST如意,纺织,4.67,14641.093,122220.4847
002192.SZ,融捷股份,小金属,62.28,907049.3743,1613784.4128
002191.SZ,劲嘉股份,广告包装,3.66,43119.57422,513393.873
002190.SZ,成飞集成,汽车配件,24.5,107517.45877,878886.785
002189.SZ,中光学,元器件,19.41,46777.754,506978.1363
002188.SZ,中天服务,房产服务,5.6,57839.66675,144123.28
002187.SZ,广百股份,百货,5.72,46815.652,400911.7112
002186.SZ,全聚德,酒店餐饮,9.63,53996.98273,295449.9408
002185.SZ,华天科技,半导体,18.55,10709142.8214,6169779.1575
002184.SZ,海得控制,机械基件,10.04,73468.64392,249282.4572
002183.SZ,怡亚通,仓储物流,4.37,197753.41173,1134886.4217
002182.SZ,宝武镁业,小金属,11.67,77165.52861,1046344.6869
002181.SZ,粤传媒,出版业,9.53,550052.80877,1081213.8563
002180.SZ,奔图科技,IT设备,17.45,560079.64495,2401718.0115
002179.SZ,中航光电,元器件,35.63,727941.59674,7469554.0801
002178.SZ,延华智能,软件服务,5.08,237639.73428,361610.0972
002177.SZ,御银股份,其他商业,5.79,135505.66768,395549.7558
002176.SZ,江特电机,小金属,8.56,265135.18632,1454995.0736
002175.SZ,*ST东智,电器仪表,2.54,24902.819,324302.2978
002174.SZ,游族网络,互联网,14.57,730663.02096,1426780.363
002173.SZ,创新医疗,医疗保健,18.6,729252.80512,782808.9
002172.SZ,澳洋健康,医疗保健,5.81,667881.08597,444546.7467
002171.SZ,楚江新材,铜,10.82,570458.23434,1747691.303
002170.SZ,芭田股份,农药化肥,10.98,134539.83653,867759.5016
002169.SZ,智光电气,电气设备,14.9,961044.38289,1133776.76
002168.SZ,ST惠程,电气设备,3.66,14769.3075,287003.8044
002167.SZ,东方锆业,小金属,16.76,850682.33794,1277441.6692
002166.SZ,莱茵生物,中成药,6.82,87414.8402,503693.7598
002165.SZ,红宝丽,化工原料,7.34,474956.74571,534179.8036
002164.SZ,宁波东力,机械基件,11.1,202720.9725,532550.361
002163.SZ,海南发展,装修装饰,8.07,391431.35728,648463.9623
002162.SZ,悦心健康,陶瓷,4.28,213915.24852,393041.6448
002161.SZ,远望谷,通信设备,7.16,638820.40287,529560.3304
002160.SZ,常铝股份,铝,3.96,39009.015,408168.882
002159.SZ,三特索道,旅游服务,13.8,52705.1905,191111.784
002158.SZ,汉钟精机,工程机械,28.55,304719.79144,1523391.1705
002157.SZ,正邦科技,农业综合,3.06,420143.87523,2383095.87
002156.SZ,通富微电,半导体,61.18,4542612.33043,9283772.5596
002155.SZ,湖南黄金,黄金,25.29,1161608.52442,3951559.7181
002154.SZ,报喜鸟,服饰,3.89,95976.89549,459069.4419
002153.SZ,石基信息,软件服务,7.75,104836.63582,1239816.945
002152.SZ,广电运通,IT设备,9.34,127491.6887,2318305.8708
002151.SZ,北斗星通,通信设备,29.21,357149.95584,1293628.2357
002150.SZ,正泰电源,机械基件,21.18,130974.17,759312.531
002149.SZ,西部材料,小金属,34.0,472278.37499,1659672.94
002148.SZ,北纬科技,互联网,6.34,46095.575,285950.8644
002146.SZ,荣盛发展,全国地产,1.26,336308.545,492745.8564
002145.SZ,钛能化学,化工原料,4.85,601145.94372,1846140.0355
002144.SZ,宏达高科,纺织,10.81,34900.8435,148809.5952
002142.SZ,宁波银行,银行,34.89,835180.84878,23025251.8227
002141.SZ,贤丰控股,元器件,6.75,1027021.1023,697231.665
002140.SZ,东华科技,建筑工程,9.69,126896.4842,684994.7241
002139.SZ,拓邦股份,元器件,9.7,116841.00766,1038957.106
002138.SZ,顺络电子,元器件,53.37,1812955.22825,4089982.1976
002137.SZ,实益达,元器件,8.6,603904.1229,340954.74
002136.SZ,安纳达,化工原料,12.02,60070.564,257775.8716
002135.SZ,东南网架,钢加工,6.11,62499.27351,637806.9529
002134.SZ,天津普林,元器件,26.72,840746.09767,659199.9818
002133.SZ,广宇集团,全国地产,2.92,56617.581,224802.0984
002132.SZ,恒星科技,钢加工,4.3,164029.32271,601650.152
002131.SZ,利欧股份,互联网,4.51,925048.49853,2640513.447
002130.SZ,沃尔核材,电气设备,17.18,516552.71347,1983434.2642
002129.SZ,TCL中环,电气设备,9.02,626111.45988,3643720.102
002128.SZ,电投能源,煤炭开采,27.5,523552.22912,6164327.125
002127.SZ,南极电商,互联网,3.04,118556.34672,606398.8311
002126.SZ,银轮股份,汽车配件,39.1,467319.69687,3109026.725
002125.SZ,湘潭电化,化工原料,12.24,123023.93785,770536.0296
002124.SZ,天邦食品,农业综合,2.3,229173.29722,453646.388
002123.SZ,梦网科技,互联网,8.02,313748.04183,577866.7442
002122.SZ,ST汇洲,机床制造,2.8,28316.79379,556310.02
002121.SZ,科陆电子,电器仪表,4.59,274338.00536,647766.6642
002120.SZ,韵达股份,仓储物流,7.06,309163.1238,1987481.7094
002119.SZ,康强电子,半导体,24.76,856375.15872,929203.184
002117.SZ,东港股份,广告包装,7.88,73236.684,412561.1036
002116.SZ,中国海诚,建筑工程,7.25,21206.8626,400310.8989
002115.SZ,三维通信,互联网,10.14,250726.5919,756713.9268
002114.SZ,罗平锌电,铅锌,7.35,43186.29,237691.1355
002112.SZ,三变科技,电气设备,14.68,102020.3232,384733.44
002111.SZ,威海广泰,航空,9.46,100940.9112,462359.0136
002110.SZ,三钢闽光,普钢,2.94,56800.78008,714148.4028
002109.SZ,ST兴化,化工原料,2.82,13484.7415,359908.1118
002108.SZ,沧州明珠,塑料,4.44,78189.23528,731711.2008
002107.SZ,沃华医药,中成药,7.24,207970.12927,413690.9936
002106.SZ,莱宝高科,元器件,12.45,478688.63476,877719.771
002105.SZ,信隆健康,摩托车,6.08,44119.1473,221598.976
002104.SZ,恒宝股份,通信设备,11.8,1087070.09583,716993.488
002103.SZ,广博股份,文教休闲,6.6,32964.64251,256169.496
002102.SZ,ST能特,化学制药,2.83,50743.2431,585970.8855
002101.SZ,广东鸿图,汽车配件,8.83,40524.68081,584733.3726
002100.SZ,天康生物,饲料,7.93,190480.46066,1082644.4395
002099.SZ,海翔药业,化学制药,5.5,123817.46311,889263.815
002098.SZ,浔兴股份,服饰,8.31,57346.9115,297498.0
002097.SZ,山河智能,工程机械,7.1,158037.34648,761830.355
002096.SZ,易普力,化工原料,9.4,67592.67774,1165242.706
002095.SZ,生意宝,互联网,16.2,200554.01687,407767.608
002094.SZ,青岛金王,日用化工,5.49,388682.13027,379058.9715
002093.SZ,国脉科技,文教休闲,7.45,212274.28764,750587.5
002092.SZ,中泰化学,化工原料,4.59,212335.02,1182217.7961
002091.SZ,江苏国泰,商贸代理,7.59,88617.36651,1216200.4239
002090.SZ,金智科技,电气设备,9.2,59943.872,366333.604
002088.SZ,鲁阳节能,矿物制品,8.15,19854.76278,412361.149
002086.SZ,东方海洋,渔业,2.1,143754.59038,332003.973
002085.SZ,万丰奥威,汽车配件,9.64,268787.99285,2046858.79
002084.SZ,海鸥住工,家居用品,6.12,330942.28445,394516.2528
002083.SZ,孚日股份,纺织,9.77,242040.3095,924543.2091
002082.SZ,ST万邦,中成药,10.11,159214.58591,574094.2269
002081.SZ,金螳螂,装修装饰,5.16,1359858.78561,1368716.1096
002080.SZ,中材科技,玻璃,66.24,8542074.3458,11115890.7264
002079.SZ,苏州固锝,电气设备,9.18,217264.54404,744614.0352
002078.SZ,太阳纸业,造纸,13.9,265419.26867,3859443.003
002077.SZ,大港股份,半导体,14.42,811640.32205,836862.537
002076.SZ,星光股份,家用电器,2.17,53352.445,226264.6414
002075.SZ,沙钢股份,特种钢,3.58,68970.02593,785388.2402
002074.SZ,国轩高科,电气设备,26.67,685268.35303,4631666.0592
002073.SZ,软控股份,专用机械,5.75,56807.82394,583129.005
002072.SZ,凯瑞德,商贸代理,7.24,70042.418,266093.0232
002069.SZ,獐子岛,渔业,3.83,56255.40416,272012.8046
002068.SZ,黑猫股份,化工原料,9.88,601433.80232,726185.7304
002067.SZ,景兴纸业,造纸,4.19,119929.55158,560456.0341
002066.SZ,瑞泰科技,其他建材,20.19,49944.971,466389.0
002065.SZ,东华软件,软件服务,6.78,252193.53809,1997211.3132
002064.SZ,华峰化学,化纤,10.09,459383.00868,4996558.5154
002063.SZ,远光软件,软件服务,5.4,84239.36499,955318.914
002062.SZ,宏润建设,建筑工程,9.67,296422.83006,1087585.867
002061.SZ,浙江交科,建筑工程,3.37,40693.34835,875909.4723
002060.SZ,广东建工,建筑工程,3.06,63172.20284,478224.0522
002059.SZ,云南旅游,旅游景点,4.67,363763.48432,462513.6244
002058.SZ,紫竹高科,电气设备,17.87,106262.17836,256194.6846
002057.SZ,中钢天源,矿物制品,9.12,130202.05525,686970.2928
002056.SZ,横店东磁,电气设备,20.26,338732.02499,3292288.2914
002055.SZ,ST得润,元器件,6.96,124205.5759,410981.04
002054.SZ,德美化工,染料涂料,7.19,49621.47716,276366.1283
002053.SZ,云南能投,新型电力,9.72,52738.51584,894940.6176
002052.SZ,同洲电子,家用电器,8.56,52979.916,590115.4432
002051.SZ,中工国际,建筑工程,9.13,381099.30194,1119714.0647
002050.SZ,三花智控,家用电器,36.18,2352313.36743,13354200.81
002049.SZ,紫光国微,半导体,61.37,658700.13917,5174226.8263
002048.SZ,宁波华翔,汽车配件,18.99,361249.09532,1344815.3997
002047.SZ,宝鹰股份,装修装饰,3.48,129270.025,527627.7516
002046.SZ,国机精工,机械基件,64.62,1033259.10332,3425221.2258
002045.SZ,国光电器,元器件,9.06,105207.78177,509020.6074
002044.SZ,美年健康,医疗保健,4.56,458346.68945,1766647.7856
002043.SZ,兔宝宝,其他建材,11.47,241098.74364,924603.1232
002042.SZ,华孚时尚,纺织,4.22,336439.59511,717687.5508
002041.SZ,登海种业,种植业,10.57,481182.96721,930160.0
002040.SZ,南京港,港口,9.57,241009.9803,465174.1578
002039.SZ,黔源电力,水力发电,19.35,83660.33772,827324.9235
002038.SZ,双鹭药业,生物制药,5.92,227993.04156,504499.3216
002037.SZ,保利联合,化工原料,7.04,43433.15405,340654.0544
002036.SZ,联创电子,元器件,6.33,159341.17776,668111.1174
002035.SZ,华帝股份,家用电器,4.67,71834.45865,365211.6059
002034.SZ,旺能环境,环境保护,14.57,69998.80841,749695.5618
002033.SZ,丽江股份,旅游景点,8.54,121017.77383,469256.0908
002032.SZ,苏泊尔,家用电器,39.25,70245.21985,3138353.4625
002031.SZ,巨轮智能,汽车配件,5.27,438483.62942,1159077.5814
002030.SZ,达安基因,医疗保健,5.62,197390.91681,788736.652
002029.SZ,七匹狼,服饰,9.16,373665.04006,609511.896
002028.SZ,思源电气,电气设备,138.89,946339.8277,8483056.2111
002027.SZ,分众传媒,广告包装,4.76,561284.52303,6874487.0572
002026.SZ,山东威达,机械基件,10.99,334327.55563,484102.7961
002025.SZ,航天电器,元器件,74.23,765356.24313,3369086.6599
002024.SZ,ST易购,电器连锁,1.17,27052.88682,1075502.2356
002023.SZ,海特高新,航空,10.02,228144.77266,735628.6206
002022.SZ,科华生物,医疗保健,6.17,142866.17564,317337.908
002021.SZ,中捷资源,纺织机械,2.68,60672.525,320377.3572
002020.SZ,京新药业,化学制药,11.75,208003.6862,850662.7525
002019.SZ,亿帆医药,化学制药,9.63,112600.94516,811345.1229
002017.SZ,东信和平,通信设备,15.01,513915.16413,870838.7724
002016.SZ,世荣兆业,区域地产,4.71,68758.49898,381084.0276
002015.SZ,协鑫能科,新型电力,16.11,900027.09356,2615175.9306
002014.SZ,永新股份,塑料,11.0,16671.12001,671580.47
002012.SZ,凯恩股份,造纸,7.4,53123.3458,346042.87
002011.SZ,盾安环境,家用电器,14.76,651844.48559,1566796.878
002010.SZ,传化智联,仓储物流,4.59,54908.0805,1265814.2727
002009.SZ,天奇股份,工程机械,15.81,118294.651,560039.6853
002008.SZ,大族激光,专用机械,96.55,5187056.36054,9237227.1845
002007.SZ,华兰生物,生物制药,13.3,238979.0832,2092812.323
002006.SZ,精工科技,专用机械,13.53,82454.72815,703131.7755
002005.SZ,德豪润达,家用电器,2.64,189506.6897,462526.2048
002004.SZ,华邦健康,农药化肥,4.54,166606.21082,855947.7196
002003.SZ,伟星股份,服饰,11.43,170178.99397,1183393.9629
002001.SZ,新和成,化学制药,26.76,570472.06717,8126618.3604
001979.SZ,招商蛇口,全国地产,7.38,1237039.04343,6545848.7106
001965.SZ,招商公路,路桥,9.7,141080.97576,6591242.15
001914.SZ,招商积余,房产服务,9.17,92312.66815,966260.7815
001896.SZ,豫能控股,火力发电,12.13,811693.45289,1850772.7169
001872.SZ,招商港口,港口,23.09,47590.682,5315901.9461
001696.SZ,宗申动力,摩托车,15.52,378023.19286,1383628.952
001400.SZ,江顺科技,专用机械,76.18,107898.16776,245406.252
001396.SZ,誉帆科技,建筑工程,32.77,33172.31816,74444.9198
001395.SZ,亚联机械,专用机械,29.8,43045.59284,157942.98
001391.SZ,国货航,仓储物流,4.02,78724.271,610780.308
001390.SZ,古麒绒材,纺织,17.7,90857.95405,208433.961
001389.SZ,广合科技,元器件,185.93,2569046.58385,2833045.1588
001388.SZ,信通电子,电气设备,20.76,74495.71661,259746.2136
001387.SZ,雪祺电气,家用电器,11.74,25408.30503,136664.753
001386.SZ,马可波罗,家居用品,16.37,71307.10257,176047.5636
001382.SZ,新亚电缆,电气设备,16.68,24789.607,105084.0
001380.SZ,华纬科技,汽车配件,18.93,40558.72293,440562.4332
001379.SZ,腾达科技,机械基件,15.88,21693.623,106869.8592
001378.SZ,德冠新材,塑料,23.98,247450.33972,202249.4782
001376.SZ,百通能源,供气供热,13.93,227033.63995,299481.4879
001373.SZ,翔腾新材,元器件,32.44,84743.41294,136119.862
001369.SZ,双欣材料,化纤,12.7,124923.88183,263465.818
001368.SZ,通达创智,文教休闲,33.3,175458.57622,359908.398
001367.SZ,海森药业,化学制药,21.41,48031.443,260374.2894
001366.SZ,播恩集团,饲料,13.46,84287.638,216275.28
001360.SZ,南矿集团,工程机械,21.28,169679.9878,267030.8032
001359.SZ,平安电工,矿物制品,88.15,207471.44568,531463.402
001358.SZ,兴欣新材,化工原料,25.21,58772.0066,128511.2523
001356.SZ,富岭股份,塑料,9.75,93437.79885,206404.0875
001339.SZ,智微智能,IT设备,80.41,490554.03478,1301835.4877
001338.SZ,永顺泰,啤酒,9.22,64806.255,462595.7976
001337.SZ,四川黄金,黄金,50.25,443997.87974,2110500.0
001336.SZ,楚环科技,专用机械,19.68,72650.8216,126539.8416
001335.SZ,信凯科技,化工原料,33.23,26616.55394,84882.712
001333.SZ,光华股份,化工原料,19.58,26598.92,144892.0
001332.SZ,锡装股份,专用机械,28.82,156059.05287,193684.5218
001331.SZ,胜通能源,供气供热,46.16,321271.74284,1319410.6672
001330.SZ,博纳影业,影视音像,5.56,435701.7444,646543.0988
001328.SZ,登康口腔,日用化工,30.26,22047.47959,489355.3394
001326.SZ,联域股份,电气设备,94.71,365857.03928,227467.8483
001325.SZ,元创股份,橡胶,37.1,29627.708,72716.0
001324.SZ,长青科技,运输设备,21.42,136254.783,295596.0
001323.SZ,慕思股份,家居用品,17.7,20475.37966,550908.96
001322.SZ,箭牌家居,家居用品,6.32,23008.748,496506.784
001319.SZ,铭科精技,汽车配件,22.34,48551.747,183188.2234
001318.SZ,阳光乳业,乳制品,11.78,32672.822,332973.48
001317.SZ,三羊马,铁路,59.96,666207.43919,512672.99
001316.SZ,润贝航科,批发业,29.62,182342.69947,445390.016
001314.SZ,亿道信息,元器件,54.19,237395.38122,672494.6486
001313.SZ,粤海饲料,饲料,7.49,125338.078,523659.6799
001311.SZ,多利科技,汽车配件,17.45,73220.09393,317366.1165
001309.SZ,德明利,半导体,415.0,4339890.16094,6856783.55
001308.SZ,康冠科技,元器件,18.17,21870.3875,958150.0701
001306.SZ,夏厦精密,机械基件,57.72,121313.06966,89466.0
001301.SZ,尚太科技,电气设备,50.83,203910.01379,1322215.3394
001300.SZ,三柏硕,文教休闲,12.49,73963.964,304476.0991
001299.SZ,美能能源,供气供热,10.41,140097.16461,293913.5457
001298.SZ,好上好,元器件,17.11,87789.90535,697094.5934
001296.SZ,长江材料,其他建材,20.23,108261.6468,163828.2044
001289.SZ,龙源电力,新型电力,15.05,43399.91358,7588110.971
001288.SZ,运机集团,专用机械,30.71,146789.66288,466401.983
001287.SZ,中电港,元器件,25.2,646238.46812,1914948.252
001286.SZ,陕西能源,火力发电,9.6,115096.0706,1296000.0
001285.SZ,瑞立科密,汽车配件,43.24,31402.67619,179432.1632
001283.SZ,豪鹏科技,电气设备,47.0,113124.2983,485974.83
001282.SZ,三联锻造,汽车配件,16.4,155429.31768,250472.608
001280.SZ,中国铀业,小金属,63.95,234729.8062,1110986.0835
001279.SZ,强邦新材,广告包装,26.65,21975.42416,106600.0
001278.SZ,一彬科技,汽车配件,16.52,49397.987,140995.5568
001277.SZ,速达股份,专用机械,30.5,41414.512,139676.885
001270.SZ,铖昌科技,半导体,100.22,544791.52443,2052538.6726
001269.SZ,欧晶科技,矿物制品,19.22,43583.17152,369816.6328
001268.SZ,联合精密,机械基件,24.15,55157.64224,227825.304
001267.SZ,汇绿生态,通信设备,39.2,1588331.77975,2385541.872
001266.SZ,宏英智能,电器仪表,34.32,48965.04088,199562.5632
001260.SZ,坤泰股份,汽车配件,18.44,26093.631,106260.5
001259.SZ,利仁科技,家用电器,48.07,78546.748,228546.4115
001258.SZ,立新能源,新型电力,11.21,511719.064,1046253.5136
001256.SZ,炜冈科技,轻工机械,21.99,40342.803,235100.8074
001255.SZ,博菲电气,电气设备,27.05,26414.04197,208863.329
001239.SZ,永达股份,工程机械,12.04,21790.988,137256.0
001238.SZ,浙江正特,家居用品,26.88,90054.6923,390897.024
001236.SZ,弘业期货,多元金融,8.14,100845.26446,617075.3292
001234.SZ,泰慕士,服饰,26.59,87861.883,243408.8485
001233.SZ,海安集团,汽车配件,48.97,386271.1881,184681.0507
001231.SZ,农心科技,农药化肥,22.42,57948.491,114258.8218
001230.SZ,劲旅环境,环境保护,19.25,74234.8716,211711.885
001229.SZ,魅视科技,IT设备,39.55,234678.63689,291685.996
001228.SZ,永泰运,仓储物流,34.09,96794.34031,272258.4214
001227.SZ,兰州银行,银行,2.12,111512.85541,893967.8328
001226.SZ,拓山重工,工程机械,46.09,38891.163,163625.9526
001225.SZ,和泰机电,专用机械,50.07,83390.584,321871.4901
001223.SZ,欧克科技,专用机械,44.75,126082.41262,312510.73
001222.SZ,源飞宠物,文教休闲,16.24,130414.825,183509.8888
001221.SZ,悍高集团,家居用品,36.27,109917.11983,278806.0392
001219.SZ,青岛食品,食品,12.7,21028.8297,241550.825
001218.SZ,丽臣实业,化工原料,24.18,40239.82608,289527.9348
001217.SZ,华尔泰,化工原料,10.84,54621.977,356179.3108
001216.SZ,华瓷股份,家居用品,24.06,51219.50544,593887.8972
001215.SZ,千味央厨,食品,32.22,91932.934,312216.9552
001213.SZ,中铁特货,铁路,3.53,24311.45,1568888.8732
001212.SZ,中旗新材,其他建材,38.31,420500.2409,691979.7384
001211.SZ,双枪科技,家居用品,26.25,309512.42739,245017.7625
001210.SZ,金房能源,供气供热,30.16,217663.40862,402394.4184
001209.SZ,洪兴股份,服饰,19.42,245764.67285,186677.8572
001208.SZ,华菱线缆,电气设备,14.43,186975.096,459932.7291
001207.SZ,联科科技,化工原料,17.84,77333.66784,522037.8264
001206.SZ,依依股份,造纸,17.17,77805.93077,183486.3465
001205.SZ,盛航股份,水运,14.56,63042.433,242401.1408
001203.SZ,大中矿业,普钢,24.74,499744.2886,3230941.5764
001202.SZ,炬申股份,仓储物流,15.02,44617.9547,175469.648
001201.SZ,东瑞股份,农业综合,16.08,260695.82641,341711.8992
000999.SZ,华润三九,中成药,23.95,231157.22225,3981833.116
000998.SZ,隆平高科,种植业,9.08,400505.55106,1194065.854
000997.SZ,新大陆,IT设备,20.05,312762.60493,2019915.997
000995.SZ,皇台酒业,白酒,11.92,130223.75424,211470.336
000993.SZ,闽东电力,水力发电,20.43,1700674.01679,935594.9145
000990.SZ,诚志股份,化工原料,6.68,250488.84788,1136490.11
000989.SZ,九芝堂,中成药,8.97,176651.23586,658622.5191
000988.SZ,华工科技,专用机械,109.51,5426258.57574,11005598.4007
000987.SZ,越秀资本,多元金融,7.47,177790.49767,3744373.0572
000985.SZ,大庆华科,化工原料,17.57,26395.476,227776.6015
000983.SZ,山西焦煤,煤炭开采,6.6,451249.00998,3746867.388
000981.SZ,山子高科,汽车配件,2.95,1696498.6417,2806440.0495
000980.SZ,众泰汽车,汽车配件,2.24,752750.953,1129516.8192
000978.SZ,桂林旅游,旅游景点,8.39,1016852.66219,392754.0224
000977.SZ,浪潮信息,IT设备,71.85,3334090.87318,10539789.3045
000975.SZ,山金国际,黄金,24.62,1063242.6609,6212154.8376
000973.SZ,佛塑科技,塑料,12.21,438905.10457,1235340.8892
000972.SZ,中基健康,食品,4.08,96290.631,314683.7088
000970.SZ,中科三环,矿物制品,11.68,255248.20324,1419967.7344
000969.SZ,安泰科技,小金属,17.48,287265.85761,1819305.6396
000968.SZ,蓝焰控股,石油开采,7.16,169385.55455,692731.9332
000967.SZ,盈峰环境,环境保护,8.26,394965.83917,2773434.2636
000966.SZ,长源电力,火力发电,4.06,97128.93098,1413300.21
000965.SZ,天保基建,区域地产,3.41,123786.4283,378452.3369
000963.SZ,华东医药,化学制药,26.76,480802.77259,4691063.0556
000962.SZ,东方钽业,小金属,62.91,1594312.17947,3164505.7401
000960.SZ,锡业股份,小金属,33.69,846945.80436,5543460.408
000959.SZ,首钢股份,普钢,3.53,85217.60896,2630417.4122
000958.SZ,电投产融,新型电力,5.15,42372.50885,2772460.5275
000957.SZ,中通客车,汽车整车,10.07,122653.63507,597054.2273
000955.SZ,欣龙控股,纺织,4.19,52109.715,225553.1051
000953.SZ,中哲精化,化学制药,6.1,51515.0468,223334.542
000952.SZ,广济药业,化学制药,6.75,59037.8495,232196.2875
000951.SZ,中国重汽,汽车整车,20.21,203089.64649,2362538.895
000950.SZ,重药控股,医药商业,5.34,121879.64391,914623.5054
000949.SZ,新乡化纤,化纤,7.01,218613.08408,1161207.5515
000948.SZ,南天信息,软件服务,13.55,69384.57997,527221.828
000938.SZ,紫光股份,IT设备,33.84,3568104.99852,9678486.0168
000937.SZ,冀中能源,煤炭开采,4.5,188497.72257,1699530.075
000936.SZ,华西股份,化纤,5.66,149139.0306,501412.2118
000935.SZ,四川双马,水泥,21.15,101880.62271,1614676.2345
000933.SZ,神火股份,铝,26.24,923958.04779,5897622.368
000932.SZ,华菱钢铁,普钢,3.6,196831.4908,2466939.312
000931.SZ,中关村,化学制药,4.63,113567.29357,347726.6585
