date,code,name,close,pct_chg,pct_5d,pct_10d,pct_20d,pct_60d,turnover,up_count,down_count,amount_yi
2026-09-02,BK0893,无线耳机,2554.48,-0.64,2.88,6.13,5.69,-5.7,2.58,24,58,596.44251423
2026-09-02,BK0898,胎压监测,2247.2,-0.21,1.47,4.18,1.34,-4.69,1.71,6,18,51.92807657
2026-09-02,BK0899,CRO,2163.87,-0.72,-3.94,-4.6,10.57,35.24,3.27,15,34,249.57529553
2026-09-02,BK0900,新能源车,2422.62,-0.36,1.7,3.92,3.22,-9.26,2.07,232,458,2603.04637694
2026-09-02,BK0905,传感器,2188.53,-0.15,3.29,4.08,4.02,-7.6,2.46,42,88,516.14460456
2026-09-02,BK0909,降解塑料,2026.6,-0.77,2.12,4.26,5.45,-0.89,1.75,19,44,125.14543051
2026-09-02,BK0914,医废处理,1262.52,-0.14,2.56,6.34,4.99,-4.23,1.73,9,23,41.30866592
2026-09-02,BK0915,WiFi,1613.51,-0.76,3.79,6.32,6.22,-2.93,1.58,9,23,243.54000018
2026-09-02,BK0916,氮化镓,1873.14,-0.59,1.25,0.77,2.5,-11.65,3.03,12,35,281.42917244
2026-09-02,BK0918,特高压,2683.72,-0.14,0.59,2.37,0.29,-10.9,1.7,30,58,460.03218742
2026-09-02,BK0920,车联网(车路云),1452.87,-0.36,3.22,5.39,1.78,-4.83,1.56,60,153,808.525888
2026-09-02,BK0921,卫星互联网,1888.58,-0.68,3.11,2.58,0.44,-13.55,1.28,23,77,485.52857557
2026-09-02,BK0922,数据中心,2071.22,-0.49,2.24,4.08,1.86,-6.68,1.82,90,213,1844.71553798
2026-09-02,BK0926,湖北自贸,2362.51,-0.46,2.06,2.52,3.01,-5.7,2.44,9,19,183.30269535
2026-09-02,BK0927,免税概念,1145.48,-0.78,0.62,3.77,0.71,-0.66,0.87,3,15,46.96790168
2026-09-02,BK0932,尾气治理,1970.2,-0.3,2.58,4.98,6.13,-5.58,3.18,10,25,111.483028
2026-09-02,BK0933,退税商店,1207.36,-0.56,4.06,7.55,4.69,3.24,1.8,1,11,26.57830229
2026-09-02,BK0945,装配建筑,1078.84,-0.78,1.78,5.41,6.51,0.9,1.38,18,66,170.78938483
2026-09-02,BK0949,氦气概念,3075.5,0.13,0.64,1.21,5.7,5.73,4.95,5,12,150.79578607
2026-09-02,BK0957,拼多多概念,1612.67,-0.73,6.29,8.08,4.16,-3.21,2.62,6,22,60.45167778
2026-09-02,BK0960,无线充电,3267.12,-0.29,1.38,3.59,1.41,-13.06,2.2,11,30,265.65968116
2026-09-02,BK0961,有机硅概念,1821.87,-0.3,2.27,2.15,2.49,-5.16,2.62,13,25,117.47647433
2026-09-02,BK0963,商业航天,2368.08,-0.25,2.65,2.11,1.57,-11.8,2.09,110,200,1291.14598716
2026-09-02,BK0964,6G概念,2127.4,-0.24,4.46,5.78,6.59,-15.38,1.96,12,33,441.13395812
2026-09-02,BK0966,碳交易,1826.37,-0.46,1.83,4.93,2.43,-5.5,1.2,34,106,426.20948486
2026-09-02,BK0974,化妆品概念,1156.01,-0.08,2.4,4.06,2.43,1.42,2.14,24,40,95.49364293
2026-09-02,BK0975,磁悬浮概念,2129.52,-0.66,-0.78,0.85,-0.88,-7.62,1.02,7,21,112.21587172
2026-09-02,BK0980,化债(AMC)概念,1099.32,-0.66,1.87,6.29,2.73,2.87,1.47,11,46,147.11414051
2026-09-02,BK0982,电子车牌,1286.88,-0.57,2.63,5.04,4.67,-5.49,2.16,3,12,23.3709392
2026-09-02,BK0983,核污染防治,1710.67,-0.35,2.1,3.83,2.29,-5.31,0.86,8,24,53.53646785
2026-09-02,BK0984,华为汽车,2158.94,-0.12,2.18,3.66,0.45,-12.14,1.41,56,67,260.76593066
2026-09-02,BK0985,换电概念,1579.72,-0.14,2.51,6.36,3.5,-8.99,1.54,14,28,118.89362659
2026-09-02,BK0989,储能概念,2236.96,-0.63,0.36,2.6,1.02,-10.1,1.62,138,327,1653.04900984
2026-09-02,BK0992,REITs概念,741.51,-0.45,0.36,2.89,0.59,-2.05,1.4,6,18,56.63602389
2026-09-02,BK0993,宠物经济,866.52,-0.58,2.36,3.52,5.01,4.9,1.86,24,48,80.22338701
2026-09-02,BK0994,空间站概念,2104.54,-0.31,2.4,2.38,0.2,-12.33,1.91,11,13,51.8589548
2026-09-02,BK1002,激光雷达,2640.97,-0.65,4.6,6.1,7.36,-10.63,2.36,9,32,287.62406079
2026-09-02,BK1003,抽水蓄能,1798.81,-0.52,-0.02,3.26,-2.07,-10.42,1.13,10,30,218.73182677
2026-09-02,BK1004,工业母机,2171.84,-0.73,1.1,2.01,2.5,-11.72,1.66,22,64,328.35163741
2026-09-02,BK1005,专精特新,1668.52,-0.09,2.74,3.77,5.24,-5.5,2.73,473,762,2960.59668713
2026-09-02,BK1006,碳基材料,1227.55,-0.76,2.64,5.23,7.2,-7.14,2.6,5,16,59.22838984
2026-09-02,BK1007,植物照明,1184.4,-0.61,4.24,6.01,7.06,-11.24,2.25,3,17,38.58420951
2026-09-02,BK1008,国资云概念,1550.69,-0.36,3.39,3.59,-0.15,3.96,2.31,7,13,151.58974472
2026-09-02,BK1012,PVDF概念,1322.15,-0.03,2.67,0.8,1.16,-3.34,2.5,4,10,123.03424176
2026-09-02,BK1014,发电机概念,1698.84,-0.49,1.27,3.91,4.23,-3.1,1.52,7,16,32.6122772
2026-09-02,BK1022,职业教育,1319.17,-0.45,3.46,5.37,2.81,2.29,2.83,24,43,162.58635436
2026-09-02,BK1023,培育钻石,2826.87,0.46,2.89,1.65,5.82,-6.05,4.66,8,11,135.11771863
2026-09-02,BK1024,绿色电力,1272.96,-0.74,0.33,3.08,-0.51,-6.82,1.1,50,125,508.53531945
2026-09-02,BK1047,数据安全,954.07,-0.76,4.67,5.87,0.34,-0.92,1.86,17,62,248.54127971
2026-09-02,BK1050,昨日涨停_含一字,153126.01,-0.59,7.87,9.92,26.71,131.6,19.91,33,53,801.01044626
2026-09-02,BK1051,昨日连板_含一字,82372.56,3.51,22.62,36.09,87.52,368.5,21.44,12,6,215.54677786
2026-09-02,BK1058,地下管网,1164.81,0.05,1.53,4.56,3.33,-3.62,1.45,18,31,62.09953
2026-09-02,BK1061,数字经济,1258.11,-0.51,4.46,6.49,1.53,-0.66,3.12,48,140,640.15128049
2026-09-02,BK1063,重组蛋白,980.8,-0.62,-4.0,-4.38,5.2,17.09,2.3,7,25,88.12424017
2026-09-02,BK1064,东数西算,1856.07,-0.54,3.21,4.7,-0.35,-2.86,2.0,19,51,533.7489995
2026-09-02,BK1066,民爆概念,1571.51,-0.21,2.6,5.06,6.51,4.2,1.03,9,13,68.84547449
2026-09-02,BK1068,净水概念,1225.05,-0.71,0.79,2.09,1.99,4.25,0.76,2,17,38.72537004
2026-09-02,BK1069,智慧灯杆,1796.92,-0.35,3.68,9.49,9.51,2.97,9.06,7,20,93.06199017
2026-09-02,BK1072,中俄贸易概念,1585.26,0.1,3.33,5.49,4.44,-1.73,1.64,32,49,123.84299795
2026-09-02,BK1075,电子身份证,1115.74,-0.34,4.45,9.86,5.19,2.85,4.18,8,30,112.46820436
2026-09-02,BK1076,建筑节能,1144.28,-0.09,2.51,6.25,6.92,-2.13,2.93,21,29,101.23386262
2026-09-02,BK1079,户外露营,1435.85,-0.1,3.4,6.93,7.07,0.76,2.34,11,22,45.61363489
2026-09-02,BK1080,新型城镇化,1108.95,-0.23,2.78,6.64,5.53,-1.31,2.2,33,64,146.71287802
2026-09-02,BK1088,F5G概念,4894.8,-0.65,3.06,6.45,8.54,-7.43,2.23,6,19,609.6429841
2026-09-02,BK1089,汽车热管理,1995.31,0.42,3.55,6.79,5.26,-8.1,2.74,49,43,249.14116908
2026-09-02,BK1090,机器人概念,1996.3,-0.54,1.85,3.41,1.72,-8.58,1.71,205,532,2345.19963633
2026-09-02,BK1092,麒麟电池,1862.5,-0.78,0.14,3.47,2.44,-16.33,1.67,2,6,129.89471701
2026-09-02,BK1093,汽车一体化压铸,1324.65,-0.16,1.99,5.52,3.33,-6.77,2.2,13,14,70.9115418
2026-09-02,BK1094,钙钛矿电池,995.24,-0.67,0.58,3.78,3.54,-12.21,2.22,13,35,174.12515424
2026-09-02,BK1098,生物质能发电,1092.88,-0.54,0.84,4.09,2.31,-1.47,1.57,9,23,40.55748143
2026-09-02,BK1099,轮毂电机,1024.22,-0.55,2.76,5.96,3.83,-4.56,2.16,2,6,10.64522624
2026-09-02,BK1100,减速器,1735.21,0.03,2.3,2.81,0.47,-14.24,2.0,37,46,192.70416385
2026-09-02,BK1102,空气能热泵,1702.47,0.82,3.7,7.09,6.17,0.57,1.96,19,16,151.34032583
2026-09-02,BK1103,熔盐储能,1086.42,-0.55,4.01,6.14,1.91,-0.82,1.36,5,6,24.91520562
2026-09-02,BK1115,跨境电商,1484.43,-0.4,3.3,6.16,4.13,-0.51,2.97,52,112,350.85813742
2026-09-02,BK1124,毫米波概念,2192.62,-0.52,3.53,3.68,4.39,-10.0,2.95,14,40,413.23603315
2026-09-02,BK1130,时空大数据,1402.66,0.03,5.55,4.96,-0.31,-6.84,3.22,10,18,71.95708811
2026-09-02,BK1131,同步磁阻电机,2034.43,-0.76,-0.89,-2.35,-7.22,-14.3,1.24,0,6,10.3761614
2026-09-02,BK1134,算力概念,1918.82,-0.59,3.35,3.69,0.35,-5.4,1.86,70,161,1895.00434033
2026-09-02,BK1138,液冷服务器,2128.34,0.18,4.28,7.21,7.22,-5.82,3.22,72,94,1522.32524644
2026-09-02,BK1141,混合现实,1882.56,-0.63,2.98,3.45,1.69,-13.65,2.71,14,20,295.77204224
2026-09-02,BK1143,空间计算,1505.52,-0.66,4.12,5.13,1.92,-5.15,2.36,6,16,60.59188699
2026-09-02,BK1144,高压快充,1488.39,-0.47,0.78,2.88,1.95,-8.28,2.75,20,37,224.49729673
2026-09-02,BK1145,机器人执行器,1985.12,-0.56,1.37,1.4,-2.14,-13.24,1.57,11,23,88.91386618
2026-09-02,BK1150,新型工业化,1479.38,-0.49,2.26,3.6,1.46,-8.01,1.46,31,73,327.8194163
2026-09-02,BK1155,小米汽车,1607.75,-0.11,1.8,4.43,2.22,-10.73,1.79,40,62,525.68192954
2026-09-02,BK1156,PEEK材料概念,1795.83,-0.28,3.13,4.01,3.43,-8.14,2.97,14,32,257.68490432
2026-09-02,BK1157,飞行汽车(eVTOL),1996.42,0.3,3.57,6.16,4.24,-6.07,1.79,32,50,221.0828997
2026-09-02,BK1158,微盘股,3760.75,-0.47,3.36,8.03,11.96,8.82,2.85,109,281,205.59042844
2026-09-02,BK1161,英伟达概念,2227.4,-0.6,5.15,5.89,5.96,-7.86,2.68,21,44,726.67483173
2026-09-02,BK1163,可控核聚变,2352.19,-0.56,1.4,3.24,0.24,-7.48,1.53,26,61,500.28346741
2026-09-02,BK1164,AIPC,2644.97,-0.35,4.33,5.42,5.29,-7.65,2.17,17,33,409.40824237
2026-09-02,BK1166,低空经济,1596.55,-0.08,3.14,5.42,2.9,-6.89,2.0,114,185,812.25302719
2026-09-02,BK1168,铜缆高速连接,2654.47,0.65,3.14,7.84,9.63,-14.99,3.53,17,22,341.02823402
2026-09-02,BK1171,碳纤维,1673.23,0.73,3.67,5.44,4.57,-9.37,2.56,22,21,150.95552831
2026-09-02,BK1174,合成生物,1284.95,-0.72,0.24,0.9,4.73,6.79,2.53,29,95,290.15411335
2026-09-02,BK1178,AI眼镜,2275.4,-0.59,3.42,4.59,4.35,-9.14,2.37,40,94,908.00978877
2026-09-02,BK1181,并购重组概念,1314.56,-0.6,2.57,4.87,4.21,-2.77,1.99,48,109,674.85516367
2026-09-02,BK1184,人形机器人,1669.07,-0.55,1.91,2.42,0.01,-13.62,1.95,80,206,1138.30428559
2026-09-02,BK1185,冰雪经济,977.79,-0.22,2.3,5.91,3.37,-0.52,2.47,13,26,89.85916757
2026-09-02,BK1192,雅下水电概念,1196.66,-0.75,1.07,2.64,0.09,-3.89,1.03,10,44,198.42349553
2026-09-02,BK1631,昨日炸板,515.41,0.79,2.24,0.0,-4.0,-32.87,1.33,2,4,49.9351973
2026-09-02,BK1635,长期破净,943.02,-0.74,0.87,4.4,3.38,1.0,0.66,35,148,489.53919934
2026-09-02,BK1638,最近多板,2363.44,-0.51,5.01,4.45,10.41,32.47,16.24,66,100,1601.41184165
2026-09-02,BK1642,微利股,858.67,-0.41,3.61,5.95,6.09,-1.26,2.44,27,71,182.34434928
2026-09-02,BK1644,微盘精选,921.02,-0.35,3.28,7.43,11.64,6.85,2.81,11,34,24.23336918
2026-09-02,BK1645,昨日打二板以上表现,21732.3,3.96,26.07,39.31,78.19,455.58,28.2,7,3,119.00428609
2026-09-02,BK1646,消费电子概念,1036.56,-0.67,2.8,4.09,4.26,-9.36,2.67,48,157,1360.58518395
2026-09-02,BK1647,电网概念,817.61,-0.4,0.96,3.34,-0.05,-8.91,2.34,66,156,770.33906632
2026-09-02,BK1649,油气资源,840.42,-0.16,2.03,3.78,3.93,-0.16,1.13,54,95,470.82423036
2026-09-02,BK1650,通信技术,1045.39,-0.78,2.41,4.3,6.35,-9.1,2.35,101,275,3448.27559802
2026-09-02,BK1655,零售概念,852.61,-0.46,2.25,4.81,2.44,1.13,1.26,18,44,136.27518254
2026-09-02,BK1660,光纤概念,1178.94,-0.24,2.81,6.74,10.83,-13.43,2.41,26,49,1121.22541355
2026-09-02,BK1667,小盘成长,956.73,-0.76,1.57,2.25,2.41,-9.2,2.37,91,266,1624.65021933
2026-09-02,BK1671,超跌股,738.42,0.69,5.51,8.86,7.48,7.13,2.59,64,71,217.14981974
2026-09-02,BK1672,破发股,973.61,-0.69,1.98,5.34,6.37,5.16,1.62,176,476,669.17984683
2026-09-02,BK1675,历史新高,1894.45,2.92,17.54,6.02,22.95,24.7,118.97,4,2,69.43157534
2026-09-02,BK1700,密集调研,1069.11,-0.54,-0.4,-0.51,0.68,6.91,1.57,6,16,255.87480425
2026-09-02,BK1716,反转股,599.9,-0.02,2.14,-3.54,-14.48,-35.01,4.15,7,8,96.37383182
2026-09-02,BK1721,高成长股,1119.66,-0.42,1.98,3.53,4.54,11.97,2.02,31,68,981.52437154
2026-09-02,BK1751,2026中报首亏,1061.0,-0.72,2.52,6.03,6.46,6.1,2.76,74,195,599.17804663
2026-09-02,BK1752,2026中报预减,1058.32,-0.49,1.52,4.48,4.01,5.83,1.66,58,153,433.7301711
2026-09-03,BK0425,工程建设,25344.46,-0.57,-0.23,2.7,2.17,-2.56,0.74,22,40,122.23975584
2026-09-03,BK0429,交运设备,10488.99,-0.65,0.59,2.36,3.88,4.42,1.17,11,38,81.58545746
2026-09-03,BK0447,互联网服务,28801.2,-0.78,2.73,3.55,-1.53,-1.78,3.13,31,112,500.62505747
2026-09-03,BK0470,造纸印刷,9884.54,-0.97,1.4,3.55,3.71,-0.73,2.65,7,32,50.80918622
2026-09-03,BK0477,酿酒概念,39511.76,-0.27,0.92,0.21,-0.17,0.67,0.82,11,25,85.73194394
2026-09-03,BK0480,航天航空,52415.99,-0.17,2.61,5.29,1.77,-4.08,1.94,22,33,193.03712909
2026-09-03,BK0485,旅游酒店,14860.24,-0.99,2.88,5.66,6.66,3.63,4.1,6,32,98.10979716
2026-09-03,BK0490,军工,78044.88,-0.44,1.68,4.26,1.73,-6.35,2.3,141,273,1371.43932214
2026-09-03,BK0492,煤化工概念,11245.16,-0.75,1.03,3.88,4.03,2.17,1.71,27,47,297.30063406
2026-09-03,BK0493,新能源,17434.62,-0.52,-0.96,0.92,-0.77,-7.54,1.26,63,139,610.02606279
2026-09-03,BK0494,节能环保,14992.68,-0.2,0.82,3.18,3.81,-2.18,1.89,150,255,1167.19578789
2026-09-03,BK0498,AB股,11615.24,-0.74,-0.63,2.71,4.15,4.81,1.6,21,46,173.25529017
2026-09-03,BK0499,AH股,9296.91,0.42,-0.89,0.53,1.12,1.92,0.43,113,81,2222.64775375
2026-09-03,BK0500,HS300_,12105.32,0.27,-0.75,0.36,-0.53,1.51,0.54,159,127,4399.4067655
2026-09-03,BK0501,次新股,22364.77,-1.26,-1.47,-0.19,-3.03,-17.17,5.65,26,126,401.31598278
2026-09-03,BK0505,中字头,8869.1,-0.11,0.25,1.89,1.1,1.34,0.42,37,59,614.51079572
2026-09-03,BK0506,创投,17599.03,-0.52,0.89,2.7,1.5,0.28,1.98,90,202,1107.33006352
2026-09-03,BK0509,网络游戏,13063.59,-0.19,2.95,3.3,-1.23,-0.29,3.08,20,45,364.04954442
2026-09-03,BK0511,ST股,6456.83,-0.61,1.27,3.78,4.32,-1.92,1.48,51,140,109.47742979
2026-09-03,BK0512,化工原料,28701.55,-1.05,0.76,2.84,3.03,1.91,2.59,25,67,363.91923976
2026-09-03,BK0514,参股券商,14402.49,0.07,1.08,3.66,3.68,4.75,1.57,51,70,511.46328604
2026-09-03,BK0519,稀缺资源,37330.43,0.37,-1.91,3.09,3.21,3.43,1.54,43,34,643.35100589
2026-09-03,BK0520,社保重仓,13694.62,1.32,3.57,3.66,4.17,-3.97,2.28,12,5,48.68644138
2026-09-03,BK0523,新材料,39517.05,-0.28,-1.21,1.34,2.43,-5.46,2.49,140,245,1734.74009583
2026-09-03,BK0524,参股期货,30920.77,-0.11,0.24,5.27,3.42,4.34,1.05,21,22,233.94430926
2026-09-03,BK0525,参股银行,12034.14,-0.62,-0.21,2.43,3.4,2.92,0.97,69,153,908.1396507
2026-09-03,BK0528,转债标的,12557.22,-0.13,0.46,1.72,2.59,-0.93,1.27,119,187,869.06045299
2026-09-03,BK0534,成渝特区,21182.73,-0.51,0.8,3.05,3.15,1.14,1.49,20,60,275.9987357
2026-09-03,BK0535,QFII重仓,23871.49,-0.4,1.0,3.34,5.7,-0.27,4.04,278,522,2508.70995224
2026-09-03,BK0536,基金重仓,16136.51,0.61,-3.33,-2.57,3.74,7.68,2.1,198,136,3768.03697721
2026-09-03,BK0547,黄金概念,20617.09,0.57,-1.69,3.27,4.7,10.51,2.25,48,24,616.29362613
2026-09-03,BK0548,生物疫苗,26196.3,-0.04,-2.78,-5.33,2.78,9.39,1.52,28,40,125.16303283
2026-09-03,BK0549,深圳特区,39959.68,-0.07,0.51,3.58,4.41,-1.34,1.73,130,207,1522.15780253
2026-09-03,BK0552,机构重仓,17173.61,-0.5,0.33,2.29,3.26,-0.61,1.04,348,698,3415.00276767
2026-09-03,BK0554,物联网,16466.3,-0.77,0.83,2.92,1.4,-3.21,2.13,93,285,1761.27163366
2026-09-03,BK0556,移动支付,12110.18,-1.0,0.72,5.71,2.68,2.74,1.9,13,55,270.16021335
2026-09-03,BK0566,滨海新区,10456.23,-0.93,-0.65,0.65,1.38,0.38,1.35,2,18,24.99730135
2026-09-03,BK0567,股权激励,3675.39,-0.13,0.62,1.62,1.75,-0.47,1.96,84,121,943.7236845
2026-09-03,BK0568,深成500,1415.37,0.16,-1.42,-0.19,-1.09,-1.8,1.51,222,258,4553.71707607
2026-09-03,BK0574,锂电池概念,4154.45,-0.04,-1.12,1.4,1.34,-8.34,2.02,185,243,1819.89182259
2026-09-03,BK0577,核能核电,2760.04,0.0,0.53,3.17,0.97,-4.06,1.3,91,106,706.57995218
2026-09-03,BK0578,稀土永磁,3462.63,0.52,-2.38,-0.14,-0.57,-4.77,1.43,28,14,203.76919002
2026-09-03,BK0579,云计算,3296.66,-0.58,2.07,3.02,-2.33,-2.11,1.44,43,103,844.653762
2026-09-03,BK0580,LED概念,4852.22,0.11,0.29,3.28,3.88,-6.39,2.66,30,61,478.56693505
2026-09-03,BK0581,智能电网,2056.17,-0.22,0.23,1.6,-0.47,-6.0,2.31,73,125,560.41156057
2026-09-03,BK0588,光伏概念,3958.02,-0.29,-0.57,1.46,0.99,-8.11,1.55,154,281,1448.33908041
2026-09-03,BK0590,西部大开发,3443.53,-0.47,0.9,2.77,3.19,1.61,1.97,204,394,2027.01712992
2026-09-03,BK0592,铁路基建,2674.11,-0.53,1.07,2.79,2.71,-2.46,0.84,37,82,270.5287834
2026-09-03,BK0594,长江三角,2832.27,-0.47,0.14,1.98,2.61,1.14,1.61,119,275,1467.48809021
2026-09-03,BK0595,风能,2564.82,-0.15,-0.04,1.81,-0.76,-8.68,1.26,98,139,1102.91455275
2026-09-03,BK0596,融资融券,3097.27,-0.29,0.0,1.43,2.11,-1.91,1.31,1396,2363,15358.52487984
2026-09-03,BK0597,水利建设,1973.86,-0.25,1.25,3.5,1.68,-3.31,1.47,38,71,341.6276054
2026-09-03,BK0600,参股新三板,2929.76,-0.53,0.27,1.84,1.3,-0.32,2.39,28,74,375.04892997
2026-09-03,BK0601,海工装备,2231.49,-0.66,0.49,3.32,2.2,-5.97,1.86,22,54,471.79642939
2026-09-03,BK0603,页岩气,2601.45,-1.57,-0.67,0.56,-0.36,-0.35,0.48,7,25,102.09716892
2026-09-03,BK0604,参股保险,2640.95,-0.26,0.12,2.22,0.7,5.25,0.53,25,43,270.02044851
2026-09-03,BK0606,油气设服,2098.82,-1.52,1.18,2.81,2.11,-3.2,2.14,13,39,181.0653435
2026-09-03,BK0610,央视50_,2409.58,0.03,-0.43,-0.4,-1.25,0.11,0.34,24,25,598.12834901
2026-09-03,BK0611,上证50_,2102.87,0.12,-0.19,1.51,-0.18,3.43,0.27,24,24,1184.2867217
2026-09-03,BK0612,上证180_,1732.58,0.27,-0.55,0.76,-0.36,1.88,0.42,92,78,2369.66416566
2026-09-03,BK0614,食品安全,7363.77,-0.95,-1.02,1.07,2.89,3.58,1.72,13,35,72.1167046
2026-09-03,BK0615,中药概念,2193.48,-0.97,-2.72,-3.27,3.44,8.35,2.52,42,102,283.33209144
2026-09-03,BK0617,石墨烯,2816.61,-0.34,0.27,3.97,6.95,-2.48,2.93,21,47,384.16629899
2026-09-03,BK0619,3D打印,8590.78,-0.36,0.03,2.44,5.01,-3.94,2.7,30,49,407.82466836
2026-09-03,BK0622,地热能,6139.07,0.1,0.48,5.0,1.51,-8.01,3.1,5,3,42.42414168
2026-09-03,BK0623,海洋经济,3316.71,0.13,1.62,4.55,3.56,-1.29,1.94,47,63,505.31195953
2026-09-03,BK0625,通用航空,5391.94,0.35,2.12,4.58,2.37,-1.81,1.22,18,17,133.04112961
2026-09-03,BK0628,智慧城市,5467.93,-0.88,1.64,3.84,2.19,-1.48,2.42,52,162,669.89447743
2026-09-03,BK0629,卫星导航,6172.93,-0.91,0.72,2.84,-0.81,-9.83,1.15,17,60,178.84480312
2026-09-03,BK0632,土地流转,1759.39,-0.27,-0.48,2.23,7.97,7.42,2.62,12,29,114.68199306
2026-09-03,BK0634,大数据,5026.94,-0.69,1.16,2.59,-1.19,-3.84,1.96,70,220,1208.72412775
2026-09-03,BK0636,B股,890.05,0.25,-1.14,-0.38,-0.24,2.95,0.28,40,25,1.06539164
2026-09-03,BK0637,互联网金融,5104.13,-0.45,0.56,4.52,1.54,4.54,0.6,69,112,1086.94192302
2026-09-03,BK0638,创业成份,2423.44,0.21,-2.32,-2.12,-1.11,-0.77,2.12,46,50,1666.65459499
2026-09-03,BK0641,智能穿戴,4171.51,-0.39,0.06,2.51,3.34,-5.61,2.38,35,96,906.93605331
2026-09-03,BK0643,上海自贸,3311.3,-0.16,0.31,1.36,1.46,4.26,0.51,13,21,66.40217318
2026-09-03,BK0644,特斯拉概念,6654.6,0.28,-0.36,3.1,2.03,-9.22,1.96,102,112,1069.63852164
2026-09-03,BK0653,养老概念,2671.97,-0.96,-0.49,0.52,3.19,4.37,1.95,26,103,363.3610771
2026-09-03,BK0655,网络安全,4447.11,-0.85,1.72,3.66,-0.99,0.38,1.57,33,102,712.46928202
2026-09-03,BK0656,智能电视,1286.42,-0.57,0.41,4.6,1.03,0.77,1.27,3,10,37.1634642
2026-09-03,BK0662,在线教育,2012.19,-0.98,3.91,4.1,0.79,1.64,3.19,24,84,448.78839291
2026-09-03,BK0664,婴童概念,1658.7,-1.18,0.18,-0.18,2.34,2.87,1.95,33,121,195.64081193
2026-09-03,BK0665,电商概念,2230.04,-0.76,1.18,2.34,3.42,2.09,2.39,91,248,890.19933111
2026-09-03,BK0666,苹果概念,5282.76,0.45,-1.36,1.47,4.97,-10.2,2.1,57,67,914.83902907
2026-09-03,BK0667,安防概念,3261.94,-0.88,2.61,4.32,2.38,1.15,2.5,34,105,482.70815913
2026-09-03,BK0668,医疗器械概念,4208.11,-0.48,-1.49,-1.89,2.31,2.72,1.62,102,225,695.74144178
2026-09-03,BK0669,生态农业,1458.24,-1.23,-0.2,2.18,4.61,4.9,2.4,8,35,67.01706244
2026-09-03,BK0671,彩票概念,2616.19,-0.83,2.25,4.87,2.49,-7.54,2.17,4,15,41.82036756
2026-09-03,BK0672,沪企改革,2483.88,0.08,0.55,2.34,3.91,5.1,0.92,15,24,67.1075663
2026-09-03,BK0674,蓝宝石,3919.01,0.31,-3.96,-2.07,-0.64,-14.77,2.87,7,9,199.33580578
2026-09-03,BK0675,病毒防治,2592.17,-0.41,-2.48,-4.99,1.79,7.0,1.41,38,69,160.84033991
2026-09-03,BK0676,独家药品,2391.37,-0.74,-2.1,-4.64,0.37,6.96,1.33,11,31,58.16934909
2026-09-03,BK0677,粤港自贸,3166.52,-0.48,0.71,2.94,3.12,0.64,2.01,24,55,177.38147198
2026-09-03,BK0679,超导概念,6424.03,0.48,-1.73,3.69,0.36,-8.96,2.66,11,14,266.83075606
2026-09-03,BK0680,智能家居,2988.54,-0.36,1.09,3.64,3.86,-2.1,1.93,60,105,633.93889085
2026-09-03,BK0682,燃料电池概念,4149.18,-0.17,-0.09,2.15,0.94,-5.91,1.71,54,83,583.40177863
2026-09-03,BK0683,央国企改革,4843.29,-0.51,0.41,2.56,2.14,0.46,1.12,428,944,4743.64422789
2026-09-03,BK0684,京津冀,1697.75,-0.99,0.69,2.62,1.88,-2.53,1.59,11,45,125.42046792
2026-09-03,BK0685,举牌,2997.25,0.19,-1.21,0.98,4.9,6.62,1.23,5,11,17.28410473
2026-09-03,BK0689,阿里概念,2510.87,-0.66,0.97,1.93,-2.07,-2.35,1.73,43,136,961.33022033
2026-09-03,BK0690,氟化工概念,5808.46,-0.19,-2.73,-1.26,-3.37,-5.12,1.81,21,23,272.65649194
2026-09-03,BK0692,旅游概念,1535.82,-0.98,2.49,4.7,5.11,1.31,3.29,14,48,187.18617059
2026-09-03,BK0693,基因测序,1819.95,-0.94,-3.48,-5.46,3.43,6.54,2.91,9,37,80.71655125
2026-09-03,BK0695,小金属概念,4353.44,0.58,-2.69,1.4,1.22,-0.46,1.72,71,47,880.11686169
2026-09-03,BK0696,国产软件,3277.66,-0.7,1.86,3.58,-1.57,-1.46,2.35,51,182,638.78363617
2026-09-03,BK0697,IPO受益,3186.31,-0.1,0.77,3.16,1.49,0.75,1.55,21,34,272.09175567
2026-09-03,BK0698,免疫治疗,1441.97,-0.31,-2.98,-6.92,1.6,6.52,1.17,17,30,56.50917487
2026-09-03,BK0699,全息技术,2756.19,-0.67,0.83,-0.1,-1.56,-11.88,2.88,4,7,56.55512384
2026-09-03,BK0700,充电桩,3120.5,0.49,0.53,2.93,2.74,-3.95,2.31,122,133,1073.91171192
2026-09-03,BK0701,中证500,2531.28,0.3,-1.54,-0.64,-0.77,-0.07,1.37,249,230,2994.26299915
2026-09-03,BK0703,超级电容,5426.39,-0.34,-2.27,1.52,-0.65,-10.03,3.27,13,25,276.73092598
2026-09-03,BK0704,无人机,2572.61,-0.29,1.26,3.67,2.92,-4.96,2.46,90,132,776.60809445
2026-09-03,BK0705,上证380,2898.66,0.19,-1.48,-0.73,-0.35,0.49,1.17,189,173,1611.56863338
2026-09-03,BK0706,脑机接口,5286.59,-0.37,-0.63,-1.34,-0.36,1.08,2.16,15,37,179.91027357
